math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid,composite_score,resource_index,schltype_enc,schllocation_enc,gender_enc,immig_enc,homelang_enc,schlregion_enc,cluster
558.21191,550.77362,575.89252,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,0.0321,1.6979,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82605006,561.6260166666666,6,1,3,0,1,0,0,2
566.90649,555.4408,573.59338,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.9584,1.4662,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82607951,565.3135566666666,6,1,3,0,1,0,0,2
566.22961,521.3512,543.0545,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.1919,1.1563,1.4643,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82608235,543.5451033333333,6,1,3,0,1,0,0,2
499.0701,519.74323,537.02692,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-0.2818,-0.7218,0.4162,0.1832,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82601604,518.6134166666667,6,1,3,0,1,0,0,2
465.72,499.47049,487.93579,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.1892,1.1563,0.4032,0.2793,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82610762,484.37542666666667,6,1,3,0,1,0,0,2
548.8493,640.04578,664.19489,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,0.2737,-0.1108,0.4139,1.232,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82605987,617.6966566666666,6,1,3,0,1,0,0,2
370.285,313.60269,388.07809,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,2.1655,1.1563,1.1073,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82606877,357.3219266666667,6,1,3,0,1,0,0,2
539.51379,505.18591,565.96472,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,0.4793,1.1563,0.4034,0.597,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82604415,536.88814,6,1,3,0,1,0,0,2
532.80823,591.9986,602.09027,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.5975,1.1563,1.2819,1.4662,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82611675,575.6323666666667,6,1,3,0,1,0,0,2
334.84799,355.53519,337.49319,Male,Native,Language of test,No,Yes,No,No,No,Yes,0-10 books,ISCED 2,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.831,-3.0588,-1.497,-2.1424,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82612593,342.62545666666665,2,1,3,1,1,0,0,1
537.45178,523.02087,604.67603,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,0.1376,1.1563,3.2272,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82613298,555.0495599999999,6,1,3,1,1,0,0,2
584.71851,544.34857,560.88861,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,0.2737,1.1563,1.9969,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82601742,563.3185633333334,6,1,3,1,1,0,0,2
615.80841,564.06329,609.75018,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2107,1.1563,1.4161,0.825,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82601797,596.5406266666668,6,1,3,1,1,0,0,2
570.05048,642.60669,632.09949,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-0.5975,-0.5229,-0.6182,-1.2078,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82601749,614.9188866666667,6,1,3,1,1,0,0,1
512.48779,469.82599,438.84479,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.2818,1.1563,2.5508,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82603210,473.71952333333337,6,1,3,1,1,0,0,2
362.08661,332.0881,423.8194,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,0.4945,0.8021,2.6554,3.4968,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82608015,372.66470333333336,6,1,3,1,1,0,0,2
543.49542,489.8493,584.38739,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.7039,-0.7218,0.28,-0.0571,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82601259,539.2440366666666,6,1,3,1,1,0,0,2
420.26849,426.81299,413.72821,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,1.1563,0.5868,0.7936,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82609802,420.2698966666667,6,1,3,1,1,0,0,2
460.4191,418.2804,464.0863,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C",ISCED 2,"ISCED 3B, C",11,0.2737,-0.7218,0.7741,0.9104,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82612695,447.59526666666665,6,1,3,1,1,0,0,2
440.67139,366.11319,405.95639,Male,Native,Language of test,No,Yes,No,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.7273,-0.7355,-0.3747,-0.5776,United Kingdom: England,A town (15 000 to about 100 000 people),Public,19.5323,1211,23,82600179,82600511,404.24699000000004,4,1,3,1,1,0,0,1
528.53748,588.4082,585.77289,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.7039,0.0321,0.3701,0.1321,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82606172,567.5728566666666,6,1,2,0,1,0,0,1
549.72412,553.05151,619.46069,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.0652,-0.7218,2.6898,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82603326,574.0787733333333,6,1,2,0,1,0,0,2
523.93091,534.44818,519.77863,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-0.7039,1.1563,0.0741,-0.1135,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82608225,526.0525733333333,6,1,2,0,1,0,0,1
603.2655,670.04773,639.25299,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.2737,0.0321,0.3612,0.4461,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82600416,637.5220733333333,6,1,2,0,1,0,0,2
532.41443,462.3378,548.36902,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.2278,-1.3175,3.2272,1.6987,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82609260,514.3737500000001,5,1,2,0,1,0,0,1
535.51691,609.9071,634.771,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.3744,-0.5773,0.731,0.6994,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82608344,593.3983366666668,6,1,2,0,1,0,0,2
442.66641,458.9704,401.7182,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.7273,0.0321,0.7725,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82608745,434.45167,6,1,2,0,1,0,0,2
463.47839,411.38211,383.4183,Female,Native,Language of test,Yes,No,No,No,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.3331,-1.4299,-1.0763,-0.2903,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82611751,419.42626666666666,3,1,2,0,1,0,0,1
501.9166,447.1142,490.73819,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.8341,0.0321,0.7991,0.597,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82606313,479.9229966666667,6,1,2,1,1,0,0,1
396.3877,477.4621,472.35419,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,0.0321,0.4772,0.4091,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82604800,448.73466333333334,6,1,2,1,1,0,0,1
488.13489,458.7131,521.7547,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,-0.5199,0.5713,0.1321,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82603868,489.53423,6,1,2,1,1,0,0,1
490.0715,475.11551,480.37729,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.1892,1.1563,0.5363,-0.1135,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82606282,481.85476666666665,6,1,2,1,1,0,0,2
589.54498,613.09399,661.68793,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,1.0478,1.1563,0.6561,0.7936,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82611302,621.4423,6,1,2,1,1,0,0,2
557.97089,569.71808,601.08691,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-0.9969,1.1563,1.9818,1.9538,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82609787,576.2586266666667,6,1,2,1,1,0,0,2
580.48907,550.04462,573.39691,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.0636,1.1563,-0.3753,-0.3349,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,15.9722,575,23,82600180,82612132,567.9768666666668,6,1,2,1,1,0,0,1
422.65479,538.60931,445.5643,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.8258,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82604529,468.94280000000003,6,1,3,0,1,0,0,2
479.4346,513.9267,529.41577,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.7039,1.1563,-0.4107,0.185,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82609990,507.5923566666667,6,1,3,0,1,0,0,1
346.3714,433.05951,352.10651,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-0.356,0.0321,1.3049,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82604770,377.17914,6,1,3,0,1,0,0,2
534.07037,588.99921,562.17859,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.3569,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82607808,561.74939,6,1,3,0,1,0,0,2
605.10663,690.3349,655.18903,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.6062,0.0321,-0.5975,0.6231,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82610698,650.2101866666667,6,1,3,0,1,0,0,2
513.73041,550.41431,520.9621,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,0.7777,1.1563,-0.8864,-0.822,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82609276,528.36894,6,1,3,0,2,0,0,2
553.836,640.23993,596.40131,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,2.1655,1.1563,1.9738,3.4968,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82612144,596.8257466666666,6,1,3,0,1,0,0,2
489.27969,552.96338,540.69281,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.6093,1.1563,1.7062,0.7936,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82609379,527.6452933333334,6,1,3,0,1,0,0,2
585.79138,619.30859,577.07751,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.2737,1.1563,0.1151,0.6155,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82610201,594.0591599999999,6,1,3,0,1,0,0,2
470.25339,573.72009,487.25839,Female,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 1,ISCED 2,ISCED 2,10,0.0058,0.0321,0.7769,0.2793,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82606997,510.4106233333334,6,1,3,0,1,1,0,1
610.80121,677.62708,684.49268,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,ISCED 5B,ISCED 5B,14,2.1655,-0.1108,1.9969,1.232,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82601498,657.6403233333332,6,1,3,0,2,0,0,2
522.74469,631.04041,584.8382,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,-0.8026,-0.8588,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82603193,579.5411,6,1,3,0,1,0,0,2
522.91351,617.83539,560.37921,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-0.2614,0.0321,0.56,0.0257,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82607126,567.0427033333334,6,1,3,1,1,0,0,2
563.2558,558.40442,574.96729,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 2,"ISCED 5A, 6","ISCED 5A, 6",16,-0.1892,-0.5687,1.3088,1.1472,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82602137,565.5425033333333,5,1,3,1,1,0,0,2
562.8125,547.5163,507.8811,Male,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.5975,-0.5199,-0.4257,-0.3349,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82604579,539.4033000000001,6,1,3,1,1,1,0,1
569.98212,577.40057,571.75848,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.9969,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82604768,573.0470566666667,6,1,3,1,1,0,0,2
478.49429,494.452,449.4595,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2818,-0.7218,0.6762,0.0734,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82606860,474.13526333333334,6,1,3,1,1,0,0,2
647.78918,686.35339,688.2077,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,0.1376,1.1563,0.101,0.4091,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82612136,674.1167566666667,6,1,3,1,1,0,0,2
610.71362,600.10522,570.70581,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.4113,0.0321,1.2616,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,15.0688,1424,23,82600181,82606767,593.84155,6,1,3,1,1,0,0,2
581.45697,523.8205,553.92371,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.4343,1.1563,1.0218,1.4083,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82602493,553.06706,6,1,0,0,1,0,0,2
583.31763,595.2132,626.77197,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.0071,1.1563,0.2611,0.4241,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82611331,601.7676,5,1,0,0,1,0,0,2
452.7962,478.7825,463.4726,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.2162,-1.0418,1.3945,1.0349,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82601964,465.0171,6,1,0,0,1,0,0,2
615.85681,584.73041,643.62238,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.356,1.1563,-0.6076,-0.5776,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82603044,614.7365333333333,6,1,0,0,0,1,0,1
552.62952,540.63818,528.25769,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.356,0.0321,1.2819,1.4662,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82600980,540.5084633333332,6,1,0,0,2,0,0,2
448.30121,458.3746,446.62619,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-0.7273,0.0321,0.4662,0.2793,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82612920,451.10066666666665,6,1,0,0,1,0,0,2
624.13672,574.87708,635.34668,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,2.1655,1.1563,-1.1593,-0.0962,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82610270,611.4534933333333,6,1,0,0,2,1,0,2
556.68237,600.91608,590.51538,Female,Native,Other language,Yes,No,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.2834,1.1563,-0.7058,-0.1135,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82600509,582.70461,5,1,0,0,1,1,0,1
627.8288,583.82373,640.36029,Female,Second-Generation,Other language,No,No,No,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.0045,-0.7355,-0.5814,1.1527,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82607503,617.3376066666666,3,1,0,0,2,1,0,1
614.39099,557.33331,644.38287,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-0.9969,1.1563,1.3153,0.2793,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82607927,605.3690566666666,6,1,0,0,1,0,0,2
508.55951,460.47409,495.43759,Male,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.0071,0.0321,0.2104,0.1321,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82604639,488.1570633333333,6,1,0,1,2,0,0,2
575.8866,539.2912,560.94922,Male,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.0433,1.1563,0.421,0.4241,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82604202,558.7090066666666,6,1,0,1,2,0,0,2
516.36853,425.42581,524.18213,Male,Second-Generation,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,0.2737,-0.1108,-0.1862,-0.5184,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82607229,488.6588233333334,5,1,0,1,2,0,0,1
495.4404,427.84561,421.44931,Male,Second-Generation,Language of test,No,Yes,No,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 2,ISCED 2,10,-0.356,-0.7355,0.3247,0.6612,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82608808,448.2451066666667,4,1,0,1,2,0,0,1
441.36621,444.4548,428.07681,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.5041,-0.7218,1.2883,0.1832,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82607123,437.96594000000005,6,1,0,1,1,0,0,1
562.09491,490.61551,560.13202,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,4.09,3.4872,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,16.5156,1057,28,82600185,82608931,537.6141466666667,6,1,0,1,1,0,0,2
