math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
511.32129,521.43878,487.99631,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-1.2278,-1.1023,.0135,.1832,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82600489
448.9953,487.6351,463.98871,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.9969,1.1563,-.0162,.2793,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82601268
517.82172,488.97641,490.62701,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.9969,-.7218,-.0273,-.2903,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82602690
414.35379,444.11279,414.4689,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.7272999999999999,.0321,.6553,.0257,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82604651
453.70129,467.03671,415.22321,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,.0058,.0321,-.4584,.2008,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82601853
541.28247,535.297,581.42139,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-.9969,1.1563,-.3934,-.0846,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82607917
514.93768,584.33521,554.94873,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.5975,.0321,-.7976,-.3461,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82611549
499.4776,532.30499,515.94238,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2818,1.1563,-.0969,.1195,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82611477
450.41199,430.62479,417.28781,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,.0321,1.9969,1.9538,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82601070
488.91519,480.55341,428.25461,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,.2737,1.1563,-.8885999999999999,-.3461,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82611340
538.9231,546.34082,565.54791,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.7776999999999999,1.1563,.0787,.1321,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82602941
451.14871,452.00479,442.26141,Male,Native,Language of test,No,Yes,No,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.831,-1.5169,.6821,.351,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82605598
500.6181,487.87201,532.51801,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,No,26-100 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.7039,-1.7275,1.3237,.351,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82605415
461.5434,464.08759,478.26151,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.2293,1.1563,.657,.4091,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82605410
589.35938,593.68262,603.86517,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,2.1655,-.1108,1.0446,.1832,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82612827
474.7424,483.17099,514.23779,Male,Native,Language of test,No,Yes,No,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-1.6287,-1.1264,-.9458,-1.3492,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82605906
474.65649,397.35971,432.67529,Male,First-Generation,Other language,Yes,Yes,No,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.0768,-.7026,.4543,.4892,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82606249
393.40851,407.9122,367.32581,Male,Native,Language of test,No,Yes,Yes,No,No,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,.0433,-1.5262,-.3578,-1.1486,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82603682
584.10669,626.60712,629.08319,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-.9969,1.1563,1.0421,2.618,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.0882,1230,28,82600056,82610780
617.46051,680.04388,672.35059,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2614,.0321,2.6898,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82611698
534.2475,567.58679,547.8028,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.4945,.8021,1.2819,1.4662,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82611461
497.36331,549.23511,560.18878,Female,Native,Language of test,No,No,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.831,-.7541,-.146,.0257,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82604494
548.46863,597.18481,653.83447,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,-.1108,1.9296,1.232,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600763
545.95612,569.06982,568.67841,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,.2293,.0321,1.6979,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82612148
561.76831,595.02722,621.42938,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,.0321,1.5733,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82612410
620.94781,599.07019,598.13672,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.206,.597,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600924
629.07098,621.5401,640.93158,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,.0321,1.0381,1.4662,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82608962
650.07068,625.73761,618.04272,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2818,.0321,-.675,-.1128,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82611087
601.66241,679.96832,635.23749,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.6423,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82602364
560.99939,587.67798,566.58069,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.5975,1.1563,1.4551,1.0751,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82603632
606.73572,581.06348,606.76959,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.3788,1.4662,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82602947
622.53168,609.5528,644.61407,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,-.1108,-.7952,-1.0259,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82602661
625.74237,601.54858,613.8808,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.0652,.0321,.5258,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82604978
612.7431,624.1535,646.36572,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,.0321,.8773,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82604258
607.5708,576.31061,613.27911,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 5B,ISCED 5B,14,.0058,1.1563,.1678,.1497,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82606058
609.45697,550.89563,600.36462,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2818,1.1563,1.6608,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82611022
620.51501,615.46332,647.82721,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6062,.0321,-1.2773,-.8588,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82607066
490.82761,528.38452,546.25201,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.831,1.1563,.4086,1.0751,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82613127
627.64319,695.85889,665.73108,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,.6093,1.1563,1.0689,1.9538,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600381
637.12347,602.91211,646.89508,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.5041,.0321,.9340000000000001,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82609027
523.9176,605.19019,594.88977,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,1.0478,-.7218,1.5733,1.232,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600792
605.56403,673.6048,649.52533,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.8258,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82603054
446.21539,494.21561,490.49289,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.831,.0321,.3588,-.3173,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600034
586.42871,582.01837,590.10931,Female,Native,Language of test,Yes,Yes,No,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-1.2278,-.7026,.5214,.9104,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82600801
539.77777,576.08972,619.95398,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.0475,-.7218,1.5982,1.2807,United Kingdom: England,A town (15 000 to about 100 000 people),Public,18.7037,1010,28,82600057,82603996
417.50449,376.98209,382.52359,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-1.3465,1.1563,.3173,-.1328,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82610024
511.12299,525.11261,516.70428,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7039,.0321,-.6974,.1195,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82603091
509.1611,499.06619,488.1907,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,.0321,-.2477,-.1135,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82602699
506.30789,453.8826,460.48169,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,ISCED 2,ISCED 5B,14,-.9364,-.1507,.0768,.1832,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82602340
517.08472,505.7944,518.14142,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.2162,1.1563,.9340000000000001,1.4083,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82605171
501.32861,465.04031,478.14621,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,0-10 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.7039,-.5343,.6763,.6612,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82611969
595.99377,497.90979,569.24939,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.2737,-1.0509,-.3908,-.5184,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82612367
534.99792,460.13391,540.08551,Male,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.2598,1.1563,3.2272,2.618,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82606358
495.19611,543.55872,555.82532,Male,Native,Language of test,Yes,No,No,Yes,Yes,Yes,101-200 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.6173999999999999,-.6133999999999999,.0773,-.1025,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82612960
547.9248,477.46259,547.84149,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.1157,.0321,.267,.852,United Kingdom: England,A town (15 000 to about 100 000 people),Public,12.5591,1168,23,82600058,82610543
508.9823,530.64447,496.35281,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,2.1655,1.1563,-1.4268,-1.1173,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82611651
592.19623,622.23108,633.95007,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.5041,1.1563,.3793,.6155,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82607875
435.4201,462.99799,455.32681,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.0652,-.7541,-.4193,-.3461,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82606946
336.07861,398.93671,302.70349,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.8341,-.5343,-.4024,-.3461,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82611762
390.07141,441.2063,447.41269,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 1,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2818,-.7218,-.0975,.1832,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82608525
354.7283,393.51581,327.25571,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",None,"ISCED 3A, ISCED 4",12,-.2951,1.1563,.3837,.1936,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82601996
317.84821,305.7421,294.37881,Female,Native,Other language,Yes,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.2107,.1927,2.2812,1.4083,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82609629
544.89911,572.84729,554.88971,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.2818,-.1108,.6437,.3366,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82604698
419.18619,448.67371,434.1478,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 2,"ISCED 3B, C","ISCED 3B, C",11,-.2951,.8021,1.4643,1.9538,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82612550
534.30811,505.3501,524.08942,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,-.5044,1.1563,.9417,1.4083,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82611188
490.87619,485.5798,502.9888,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.1884,.2793,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82609776
405.42639,407.01151,439.1947,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,0-10 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-1.6287,.1927,1.1073,1.9538,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82606147
552.91901,602.87622,592.0379,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.8341,1.1563,.9,.7936,United Kingdom: Wales,A city (100 000 to about 1 000 000 people),Public,15.5789,888,18,82600060,82606140
419.81131,468.9935,497.1362,Female,Second-Generation,Language of test,No,Yes,No,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,-.222,-1.3874,-.9608,-.3461,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82606237
367.82709,413.44571,382.3287,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 2,ISCED 2,ISCED 2,10,-.7272999999999999,.0321,.3265,.2793,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82601144
439.0423,401.7384,406.54401,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.4343,-.7218,-.9871,-1.048,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82607522
429.99179,419.43051,399.82959,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.6173999999999999,.0321,.9417,1.4083,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82602271
284.50519,430.3652,299.23721,Female,Second-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,None,ISCED 5B,14,.1919,1.1563,.3612,.4461,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82604677
631.9295,624.09961,625.31342,Female,First-Generation,Language of test,Yes,Yes,No,No,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,-1.638,-.4941,-.3349,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82609791
353.30481,328.75781,363.28381,Female,First-Generation,Other language,No,No,No,Yes,Yes,Yes,0-10 books,ISCED 2,"ISCED 5A, 6","ISCED 5A, 6",16,-1.6287,-1.1264,-1.501,-1.3966,United Kingdom: England,A city (100 000 to about 1 000 000 people),Public,14.2174,981,28,82600061,82603480
